# HEADER
SERVER_TIME,2026.03.27 13:19:23
SYMBOL,XAUUSD
BID,4439.942
ASK,4440.158

# OPEN_POSITIONS (Ticket,Type,Vol,Open,Profit)
NONE,NONE,0,0,0

# PENDING_ORDERS (Ticket,Type,Vol,Price)
NONE,NONE,0,0

# CLOSED_HISTORY (Ticket,Type,Vol,Profit)
1500616694,BUY_EXIT,0.01,-5.90
1500616624,SELL_EXIT,0.01,-2.16
1500206831,SELL_EXIT,0.01,-38.24
1496467719,BUY_EXIT,0.01,-14.47
1496212681,SELL_EXIT,0.01,-6.11

# HISTORY_M5 (Time,Open,High,Low,Close)
01:00,4364.545,4374.069,4353.815,4355.981
00:55,4381.313,4386.222,4363.047,4364.602
00:50,4366.521,4386.770,4365.227,4381.364
00:45,4344.420,4370.210,4343.059,4366.589
00:40,4349.195,4353.573,4331.066,4344.508
00:35,4371.392,4376.975,4336.388,4349.384
00:30,4378.155,4387.462,4355.885,4371.283
00:25,4406.053,4409.281,4368.703,4377.996
00:20,4411.774,4412.152,4403.074,4406.193
00:15,4422.293,4423.584,4401.554,4411.842
00:10,4433.640,4436.311,4420.180,4422.278
00:05,4430.446,4436.346,4428.128,4433.347
00:00,4441.187,4446.648,4427.213,4430.492
23:55,4443.887,4444.549,4434.856,4441.251
23:50,4439.879,4446.264,4438.352,4443.913
23:45,4430.583,4440.285,4422.155,4439.618
23:40,4428.546,4432.039,4421.870,4430.512
23:35,4443.934,4444.320,4426.771,4428.487
23:30,4441.824,4444.413,4437.656,4443.741
23:25,4444.070,4448.076,4440.642,4441.966
23:20,4437.015,4444.328,4433.579,4443.990
23:15,4435.583,4444.480,4435.367,4437.044
23:10,4433.048,4437.548,4429.988,4435.664
23:05,4426.374,4437.295,4425.396,4433.083
23:00,4426.705,4429.638,4423.445,4426.370
22:55,4429.587,4430.145,4421.052,4426.667
22:50,4413.520,4431.433,4412.579,4429.497
22:45,4409.112,4414.157,4406.420,4413.672
22:40,4411.805,4411.810,4405.787,4409.105
22:35,4403.225,4416.711,4403.029,4411.878
22:30,4414.287,4415.373,4398.398,4403.278
22:25,4399.076,4415.048,4398.166,4414.344
22:20,4403.170,4408.342,4396.525,4399.136
22:15,4397.606,4404.663,4389.611,4403.252
22:10,4383.750,4402.323,4377.505,4398.086
22:05,4382.045,4386.759,4361.471,4383.835
22:00,4419.885,4420.617,4381.797,4381.797
20:55,4408.083,4408.130,4405.123,4406.573
20:50,4412.317,4412.868,4405.794,4408.202
20:45,4410.965,4412.951,4410.283,4412.242
20:40,4404.848,4411.429,4401.030,4410.909
20:35,4403.439,4406.584,4396.086,4404.912
20:30,4406.948,4407.514,4401.012,4403.585
20:25,4407.888,4409.547,4403.540,4406.931
20:20,4404.937,4409.325,4404.937,4408.196
20:15,4403.599,4413.192,4403.599,4404.993
20:10,4399.267,4408.492,4396.821,4403.594
20:05,4392.576,4399.573,4390.654,4399.179
20:00,4397.735,4400.464,4382.817,4392.692
19:55,4408.943,4409.266,4397.100,4397.822
19:50,4418.480,4419.042,4403.447,4408.995
19:45,4416.483,4427.574,4415.098,4418.667
19:40,4409.865,4416.647,4402.202,4416.647
19:35,4409.911,4414.002,4405.068,4409.924
19:30,4410.278,4415.571,4403.147,4409.911
19:25,4402.453,4415.039,4399.873,4410.343
19:20,4404.739,4405.171,4392.774,4402.539
19:15,4406.957,4411.118,4396.345,4404.751
19:10,4437.501,4437.953,4402.772,4406.954
19:05,4436.654,4440.229,4429.568,4437.450
19:00,4449.089,4450.697,4435.710,4436.562
18:55,4454.573,4457.214,4448.173,4449.059
18:50,4466.548,4466.548,4446.303,4454.409
18:45,4461.562,4467.134,4456.692,4466.549
18:40,4447.429,4462.213,4445.958,4461.619
18:35,4443.592,4454.744,4441.955,4447.350
18:30,4426.069,4444.498,4425.521,4443.505
18:25,4414.268,4430.871,4414.113,4426.010
18:20,4415.033,4417.087,4410.021,4414.462
18:15,4421.314,4422.124,4409.497,4414.943
18:10,4417.186,4429.259,4417.106,4421.463
18:05,4423.944,4429.266,4402.205,4417.304
18:00,4426.251,4427.088,4417.806,4423.837
17:55,4424.375,4429.859,4419.556,4426.201
17:50,4408.535,4425.040,4406.809,4424.318
17:45,4420.184,4422.216,4404.577,4408.598
17:40,4430.955,4431.239,4418.881,4420.439
17:35,4428.466,4439.033,4427.844,4431.007
17:30,4405.530,4431.129,4403.991,4428.542
17:25,4399.267,4413.877,4398.428,4405.581
17:20,4398.024,4402.805,4388.401,4399.096
17:15,4397.334,4400.865,4388.742,4397.912
17:10,4396.273,4405.794,4393.754,4397.261
17:05,4375.965,4402.772,4370.756,4396.346
17:00,4375.300,4386.946,4374.281,4375.792
16:55,4388.293,4389.773,4371.286,4375.388
16:50,4384.000,4391.702,4378.351,4388.228
16:45,4385.917,4391.377,4373.232,4383.918
16:40,4376.039,4387.407,4372.332,4385.983
16:35,4375.708,4388.040,4374.624,4376.097
16:30,4354.809,4376.982,4353.649,4375.654
16:25,4371.829,4372.149,4352.467,4354.925
16:20,4370.503,4381.378,4360.588,4371.767
16:15,4383.919,4389.333,4365.088,4370.231
16:10,4373.053,4390.196,4366.607,4383.994
16:05,4362.939,4379.737,4352.700,4373.001
16:00,4363.637,4380.067,4359.154,4362.837
15:55,4396.732,4398.445,4351.021,4363.703
15:50,4402.542,4406.918,4384.956,4396.844
15:45,4407.927,4414.099,4395.244,4402.483
15:40,4420.168,4423.065,4405.610,4407.770
15:35,4433.516,4433.516,4415.732,4420.227
15:30,4447.343,4456.157,4431.187,4433.579
15:25,4456.419,4457.926,4440.261,4447.292
15:20,4441.272,4459.749,4431.131,4456.339
15:15,4465.174,4468.413,4427.311,4441.326
15:10,4485.828,4485.832,4461.789,4465.246
15:05,4469.631,4486.935,4469.451,4485.675
15:00,4461.727,4477.656,4454.643,4469.681
14:55,4464.203,4476.431,4461.296,4461.955
14:50,4479.157,4479.430,4456.590,4464.303
14:45,4479.518,4486.086,4468.115,4479.256
14:40,4480.979,4486.891,4469.822,4479.447
14:35,4493.333,4501.545,4476.942,4481.089
14:30,4486.437,4504.441,4473.978,4493.259
14:25,4503.779,4512.859,4481.076,4486.333
14:20,4490.424,4504.950,4485.282,4503.883
14:15,4464.367,4495.807,4460.969,4490.205
14:10,4461.629,4471.411,4453.328,4464.422
14:05,4464.266,4470.811,4453.842,4461.555
14:00,4454.188,4479.360,4454.188,4464.203
13:55,4451.140,4455.264,4438.290,4454.347
13:50,4442.617,4466.797,4440.211,4451.045
13:45,4422.295,4449.326,4419.441,4442.590
13:40,4431.847,4450.317,4422.141,4422.366
13:35,4417.217,4440.713,4415.718,4431.910
13:30,4409.850,4421.846,4401.488,4417.015
13:25,4419.091,4425.953,4404.941,4409.759
13:20,4423.388,4435.536,4415.436,4419.079
13:15,4446.425,4452.963,4423.184,4423.282
13:10,4447.058,4459.964,4439.797,4446.507
13:05,4453.464,4455.988,4431.055,4446.955
13:00,4478.401,4485.543,4438.318,4453.541
12:55,4467.521,4492.725,4463.611,4478.349
12:50,4461.073,4482.508,4458.736,4467.430
12:45,4441.348,4463.573,4433.094,4461.179
12:40,4410.041,4442.058,4403.848,4441.552
12:35,4407.077,4416.311,4400.576,4409.761
12:30,4390.313,4410.893,4374.119,4407.001
12:25,4390.050,4400.630,4387.038,4390.560
12:20,4399.272,4405.084,4388.196,4390.100
12:15,4352.892,4399.470,4352.458,4399.470
12:10,4368.753,4375.415,4349.643,4352.839
12:05,4357.400,4369.146,4336.694,4368.813
12:00,4378.870,4380.618,4351.044,4357.274
11:55,4403.666,4403.766,4361.421,4379.178
11:50,4393.776,4415.171,4377.862,4403.725
11:45,4412.470,4417.366,4375.216,4393.680
11:40,4404.911,4415.823,4383.573,4412.519
11:35,4421.861,4432.220,4392.337,4404.964
11:30,4399.436,4426.605,4394.974,4421.941
11:25,4376.643,4403.783,4371.742,4399.530
11:20,4395.089,4406.325,4355.173,4376.773
11:15,4456.688,4461.506,4379.667,4395.134
11:10,4407.196,4463.477,4395.754,4456.505
11:05,4282.333,4421.677,4281.289,4407.105
11:00,4269.080,4295.654,4269.041,4282.291
10:55,4262.643,4270.552,4250.712,4269.131
10:50,4261.152,4281.976,4259.905,4262.682
10:45,4257.043,4261.325,4249.795,4261.194
10:40,4246.567,4262.224,4243.051,4257.087
10:35,4261.891,4268.675,4240.907,4246.517
10:30,4268.872,4269.480,4261.613,4261.948
10:25,4273.195,4274.077,4265.288,4268.633
10:20,4269.591,4274.825,4256.173,4273.245
10:15,4263.889,4275.019,4262.020,4269.406
10:10,4261.556,4272.756,4254.982,4263.644
10:05,4256.941,4264.759,4253.789,4261.614
10:00,4253.389,4261.425,4243.637,4256.895
09:55,4238.990,4257.070,4236.857,4253.290
09:50,4237.779,4248.726,4235.505,4239.059
09:45,4225.775,4245.880,4223.449,4237.541
09:40,4240.827,4249.554,4224.996,4225.730
09:35,4282.212,4285.004,4239.453,4240.693
09:30,4304.011,4308.391,4280.266,4282.278
09:25,4288.783,4304.051,4287.949,4304.005
09:20,4288.831,4301.913,4283.702,4288.914
09:15,4269.072,4291.538,4267.400,4288.738
09:10,4254.115,4269.258,4252.711,4268.785
09:05,4253.550,4257.459,4250.047,4254.145
09:00,4250.992,4260.200,4246.021,4253.484
08:55,4228.884,4253.177,4219.476,4250.942
08:50,4241.748,4241.748,4225.846,4228.762
08:45,4257.503,4269.835,4240.736,4241.793
08:40,4238.055,4258.692,4237.186,4257.362
08:35,4263.115,4270.660,4234.110,4238.158
08:30,4226.713,4263.922,4222.303,4263.027
08:25,4221.043,4234.514,4212.420,4226.737
08:20,4220.055,4229.143,4211.127,4221.092
08:15,4253.048,4256.261,4212.427,4219.932
08:10,4233.656,4255.762,4224.262,4253.156
08:05,4219.745,4242.082,4214.052,4233.701
08:00,4204.188,4228.931,4203.004,4219.806
07:55,4198.579,4205.243,4186.412,4204.138
07:50,4214.695,4221.927,4188.704,4198.335
07:45,4214.792,4232.900,4205.613,4214.757
07:40,4180.169,4216.184,4172.205,4214.714
07:35,4155.840,4200.050,4151.540,4180.288
07:30,4136.172,4165.208,4129.427,4155.892
07:25,4130.421,4139.449,4112.818,4136.006
07:20,4116.889,4145.738,4098.400,4130.556
07:15,4130.706,4160.104,4113.270,4116.969
07:10,4158.141,4171.242,4126.111,4130.625
07:05,4180.563,4181.079,4131.923,4157.980
07:00,4220.248,4222.122,4180.303,4180.417
06:55,4212.482,4228.626,4206.619,4220.192
06:50,4206.577,4230.309,4203.708,4212.528
06:45,4183.186,4206.411,4162.952,4206.411
06:40,4233.969,4244.091,4182.508,4183.095
06:35,4237.452,4243.049,4215.628,4234.130
06:30,4243.693,4249.946,4222.008,4237.259
06:25,4275.411,4283.038,4238.735,4243.732
06:20,4285.431,4285.486,4271.409,4275.360
06:15,4294.574,4310.383,4277.496,4285.564
06:10,4275.531,4295.829,4271.603,4294.628
06:05,4286.889,4286.889,4269.787,4275.485
06:00,4310.311,4310.459,4286.081,4286.949
05:55,4303.797,4322.161,4302.237,4310.184
05:50,4320.633,4324.257,4303.804,4303.881
05:45,4322.199,4326.735,4319.218,4320.704
05:40,4326.777,4329.286,4320.111,4322.240
05:35,4332.691,4340.354,4322.241,4326.685
05:30,4356.376,4356.376,4321.676,4332.631
05:25,4354.618,4359.316,4351.744,4356.137
05:20,4368.611,4368.611,4354.179,4354.689
05:15,4372.494,4374.144,4363.314,4368.459
05:10,4374.215,4376.851,4369.378,4372.590
05:05,4372.672,4379.268,4371.703,4374.319
05:00,4367.255,4379.995,4365.882,4372.520
04:55,4354.303,4367.554,4352.446,4367.282
04:50,4369.206,4369.206,4349.999,4354.100
04:45,4375.231,4376.552,4367.722,4369.230
04:40,4373.990,4377.796,4369.990,4375.253
04:35,4366.139,4381.650,4365.720,4373.868
04:30,4368.561,4368.564,4360.322,4366.189
04:25,4370.200,4370.559,4366.002,4368.618
04:20,4368.756,4370.069,4365.972,4370.069
04:15,4363.686,4370.452,4361.312,4368.758
04:10,4368.917,4369.862,4361.576,4363.668
04:05,4362.474,4370.757,4361.671,4369.143
04:00,4352.956,4370.094,4352.924,4362.419
03:55,4350.809,4354.712,4348.279,4353.029
03:50,4351.683,4360.351,4347.900,4350.765
03:45,4341.889,4351.690,4337.181,4351.436
03:40,4345.845,4348.104,4334.850,4342.090
03:35,4359.319,4360.137,4344.862,4345.956
03:30,4351.176,4365.074,4350.780,4359.230
03:25,4355.203,4357.416,4346.873,4351.053
03:20,4353.582,4365.632,4351.785,4355.089
03:15,4349.482,4361.668,4349.193,4353.525
03:10,4356.351,4357.495,4347.900,4349.427
03:05,4367.077,4374.043,4354.292,4356.290
03:00,4360.601,4378.028,4360.214,4367.138
02:55,4360.107,4370.285,4357.241,4360.517
02:50,4373.450,4380.002,4354.829,4359.991
02:45,4384.575,4384.575,4369.782,4373.405
02:40,4374.116,4385.442,4369.273,4384.676
02:35,4388.464,4391.746,4370.448,4374.055
02:30,4399.445,4400.949,4381.354,4388.576
02:25,4404.545,4414.183,4396.901,4399.495
02:20,4403.680,4413.824,4402.886,4404.459
02:15,4395.577,4416.908,4394.059,4403.751
02:10,4406.522,4413.268,4389.840,4395.699
02:05,4417.273,4422.108,4406.486,4406.589
02:00,4387.514,4420.320,4382.988,4417.190
01:55,4407.598,4411.249,4380.997,4387.643
01:50,4412.721,4415.300,4404.288,4407.554
01:45,4435.668,4436.823,4410.785,4412.961
01:40,4444.955,4445.300,4427.875,4435.509
01:35,4441.380,4449.806,4432.479,4444.815
01:30,4421.840,4454.196,4416.463,4441.429
01:25,4432.286,4434.318,4420.504,4421.779
01:20,4429.226,4443.957,4421.297,4432.059
01:15,4407.858,4436.659,4407.079,4429.289
01:10,4401.564,4423.075,4394.886,4407.813
01:05,4376.890,4416.304,4376.228,4401.616
01:00,4354.332,4381.068,4329.784,4376.774
00:55,4335.764,4371.085,4328.970,4354.405
00:50,4345.631,4360.906,4319.533,4335.838
00:45,4362.132,4367.473,4344.392,4345.477
00:40,4349.715,4365.282,4344.009,4362.030
00:35,4401.124,4401.524,4329.707,4349.654
00:30,4427.140,4436.820,4398.980,4401.085
00:25,4439.843,4445.154,4423.911,4427.062
00:20,4424.991,4441.472,4420.251,4439.903
00:15,4436.833,4437.195,4404.392,4425.033
00:10,4439.760,4449.073,4435.158,4436.775
00:05,4440.371,4453.220,4425.386,4439.659
00:00,4464.609,4473.225,4434.932,4440.545
23:55,4458.506,4469.972,4458.250,4464.766
23:50,4463.061,4470.648,4452.485,4458.440
23:45,4488.568,4493.773,4459.500,4463.034
23:40,4478.592,4491.074,4477.782,4488.614
23:35,4482.492,4485.437,4472.288,4478.912
23:30,4485.214,4488.384,4480.107,4482.188
23:25,4489.425,4492.059,4482.571,4485.278
23:20,4490.674,4492.920,4485.279,4489.585
23:15,4490.346,4500.027,4489.842,4490.872
23:10,4495.332,4499.834,4485.467,4490.436
23:05,4499.445,4505.907,4487.849,4495.266
23:00,4498.018,4510.798,4494.183,4499.366
22:55,4505.693,4505.693,4489.907,4497.988
22:50,4506.551,4511.259,4505.708,4505.793
22:45,4506.749,4515.365,4504.369,4506.428
22:40,4515.520,4515.984,4505.347,4506.790
22:35,4512.843,4517.010,4504.961,4515.448
22:30,4524.596,4526.790,4507.544,4512.915
22:25,4527.711,4536.155,4521.109,4524.384
22:20,4514.545,4532.088,4512.878,4527.654
22:15,4507.330,4520.987,4503.522,4514.454
22:10,4510.806,4515.009,4490.902,4507.529
22:05,4475.735,4516.171,4472.441,4510.730
22:00,4477.834,4480.723,4449.610,4474.857
20:55,4497.862,4500.044,4497.209,4497.525
20:50,4497.715,4504.384,4496.266,4497.849
20:45,4503.007,4503.717,4494.409,4497.764
20:40,4503.031,4504.631,4496.753,4503.222
20:35,4500.455,4504.248,4497.466,4502.915
20:30,4501.247,4504.564,4499.833,4500.525
20:25,4509.734,4510.999,4500.862,4501.196
20:20,4509.881,4514.602,4507.769,4509.800
20:15,4504.737,4513.185,4500.719,4509.992
20:10,4501.786,4507.353,4500.817,4504.678
20:05,4503.027,4503.230,4493.453,4501.744
20:00,4501.635,4507.083,4496.859,4502.855
19:55,4515.473,4515.473,4496.856,4501.459
19:50,4507.966,4515.957,4505.936,4515.436
19:45,4514.156,4514.604,4506.857,4507.909
19:40,4509.230,4516.777,4503.780,4514.099
19:35,4498.028,4509.773,4492.205,4509.189
19:30,4498.505,4509.786,4496.460,4497.976
19:25,4487.677,4499.122,4485.278,4498.459
19:20,4501.262,4501.475,4485.750,4487.634
19:15,4500.380,4508.001,4493.126,4501.309
19:10,4502.571,4506.023,4487.606,4500.435
19:05,4500.633,4503.650,4485.569,4502.650
19:00,4499.677,4516.372,4498.943,4500.688
18:55,4502.657,4503.084,4477.103,4499.620
18:50,4510.966,4518.176,4500.785,4502.618
18:45,4526.207,4529.598,4510.430,4511.102
18:40,4544.213,4546.389,4524.478,4526.259
18:35,4546.151,4548.391,4538.467,4544.291
18:30,4554.589,4557.094,4544.213,4546.088
18:25,4546.409,4558.414,4546.322,4554.523
18:20,4565.652,4568.125,4536.289,4546.334
18:15,4563.060,4565.931,4559.624,4565.595
18:10,4567.659,4575.411,4560.923,4563.018
18:05,4570.187,4576.050,4567.033,4567.558
18:00,4573.571,4578.543,4569.910,4570.293
17:55,4576.340,4577.133,4571.299,4573.490
17:50,4564.070,4576.640,4562.885,4576.340
17:45,4565.830,4569.049,4562.447,4564.133
17:40,4562.069,4566.569,4558.958,4565.776
17:35,4561.792,4565.570,4554.089,4562.079
17:30,4572.251,4574.592,4558.935,4561.913
17:25,4570.235,4576.543,4569.326,4572.192
17:20,4574.723,4579.831,4568.581,4570.280
17:15,4582.137,4583.177,4572.946,4574.627
17:10,4591.123,4593.540,4581.281,4582.193
17:05,4589.218,4600.865,4572.852,4591.111
17:00,4583.414,4592.096,4580.412,4589.273
16:55,4581.308,4588.512,4580.606,4583.470
16:50,4576.627,4581.445,4571.811,4581.331
16:45,4581.139,4581.984,4567.709,4576.804
16:40,4589.843,4592.220,4579.090,4581.375
16:35,4580.876,4592.764,4580.876,4589.733
16:30,4584.984,4585.863,4570.425,4580.805
16:25,4596.611,4596.611,4583.576,4584.939
16:20,4601.936,4613.795,4595.247,4596.634
16:15,4588.072,4601.929,4583.499,4601.868
16:10,4571.532,4588.507,4568.784,4588.006
16:05,4574.086,4581.056,4569.871,4571.586
16:00,4553.365,4576.956,4551.729,4574.144
15:55,4558.505,4558.505,4551.560,4553.216
15:50,4549.481,4560.318,4544.779,4558.392
15:45,4562.783,4562.847,4544.201,4549.419
15:40,4560.857,4566.309,4556.639,4562.830
15:35,4568.301,4568.568,4560.111,4560.966
15:30,4562.872,4575.843,4557.601,4567.980
15:25,4561.128,4564.533,4540.463,4563.090
15:20,4562.620,4575.156,4557.620,4561.064
15:15,4576.143,4576.863,4558.155,4562.586
15:10,4564.420,4578.550,4562.764,4576.093
15:05,4571.468,4575.926,4559.979,4564.356
15:00,4564.238,4580.191,4563.586,4571.518
14:55,4554.703,4570.346,4547.818,4564.289
14:50,4565.109,4571.372,4552.278,4554.758
14:45,4575.779,4582.640,4562.838,4565.032
14:40,4574.288,4578.498,4570.147,4575.835
14:35,4580.578,4585.415,4572.519,4574.442
14:30,4558.186,4580.670,4557.197,4580.627
14:25,4568.873,4569.505,4551.218,4558.126
14:20,4575.194,4579.635,4560.325,4568.952
14:15,4587.390,4588.563,4562.804,4575.150
14:10,4609.018,4618.460,4586.019,4587.445
14:05,4615.653,4622.543,4600.812,4608.884
14:00,4616.281,4622.239,4607.913,4615.586
13:55,4622.067,4627.408,4612.719,4616.337
13:50,4651.912,4653.302,4619.998,4622.107
13:45,4662.456,4665.487,4650.893,4651.849
13:40,4654.311,4665.467,4646.866,4662.512
13:35,4645.503,4660.541,4636.485,4654.390
13:30,4659.970,4666.084,4641.785,4645.575
13:25,4662.633,4665.322,4659.256,4660.019
13:20,4664.882,4670.464,4661.328,4662.411
13:15,4662.125,4665.675,4655.860,4664.785
13:10,4664.730,4666.475,4653.641,4661.942
13:05,4670.512,4672.680,4658.954,4664.840
13:00,4678.164,4679.700,4667.210,4670.595
12:55,4677.421,4680.395,4677.333,4678.364
12:50,4671.238,4681.807,4670.979,4677.368
12:45,4670.057,4675.294,4665.796,4671.077
12:40,4665.867,4670.623,4661.972,4670.097
12:35,4673.255,4677.933,4663.442,4665.797
12:30,4678.377,4682.113,4670.111,4673.132
12:25,4681.217,4682.821,4677.779,4678.352
12:20,4690.860,4691.963,4679.600,4681.288
12:15,4685.483,4691.895,4678.608,4690.935
12:10,4687.822,4695.567,4683.198,4685.626
12:05,4679.295,4688.250,4679.243,4687.949
12:00,4671.783,4682.992,4671.712,4679.351
11:55,4662.653,4672.283,4661.925,4671.666
11:50,4665.727,4666.128,4657.556,4662.797
11:45,4669.574,4672.350,4664.934,4665.624
11:40,4666.874,4674.316,4666.396,4669.585
11:35,4667.056,4667.941,4661.535,4666.995
11:30,4665.112,4671.028,4663.430,4667.021
11:25,4662.658,4665.736,4659.118,4665.152
11:20,4665.052,4668.551,4659.972,4662.630
11:15,4662.439,4666.161,4658.475,4665.123
11:10,4663.737,4666.539,4655.082,4662.624
11:05,4654.358,4665.064,4653.407,4663.859
11:00,4645.434,4659.706,4636.973,4654.442
10:55,4649.600,4650.414,4638.181,4645.254
10:50,4654.617,4656.129,4644.908,4649.597
10:45,4659.784,4660.241,4652.782,4654.714
10:40,4668.819,4670.009,4656.099,4659.870
10:35,4650.617,4669.502,4650.072,4668.599
10:30,4657.959,4661.670,4649.519,4650.675
10:25,4653.654,4660.639,4653.654,4658.263
10:20,4656.122,4656.122,4645.853,4653.783
10:15,4662.992,4666.444,4655.733,4656.203
10:10,4655.254,4664.277,4650.099,4663.101
10:05,4653.364,4667.657,4653.364,4655.184
10:00,4667.441,4670.206,4651.897,4653.063
09:55,4663.079,4669.679,4659.848,4667.556
09:50,4672.741,4677.405,4662.791,4662.791
09:45,4673.635,4674.931,4665.766,4672.701
09:40,4681.005,4681.315,4670.856,4673.526
09:35,4678.381,4683.801,4676.886,4680.901
09:30,4691.947,4692.544,4677.719,4678.368
09:25,4686.862,4693.167,4686.862,4691.754
09:20,4687.530,4689.806,4684.123,4686.885
09:15,4693.996,4697.324,4687.612,4687.734
09:10,4693.672,4700.508,4693.526,4694.046
09:05,4687.252,4695.277,4683.969,4693.566
09:00,4693.850,4696.392,4685.481,4687.279
08:55,4692.104,4695.342,4684.801,4693.693
08:50,4695.777,4699.587,4687.679,4692.314
08:45,4707.111,4708.418,4691.994,4695.806
08:40,4703.926,4709.667,4702.871,4707.028
08:35,4708.543,4709.489,4699.379,4704.093
08:30,4722.955,4723.049,4700.939,4708.448
08:25,4730.343,4734.792,4722.173,4722.885
08:20,4724.752,4732.394,4723.225,4730.300
08:15,4716.037,4725.846,4715.565,4724.828
08:10,4708.277,4717.702,4708.073,4716.054
08:05,4704.387,4710.747,4703.888,4708.205
08:00,4706.275,4706.635,4702.139,4704.583
07:55,4697.473,4708.013,4697.473,4706.193
07:50,4697.844,4700.884,4696.017,4697.349
07:45,4694.409,4699.976,4694.409,4697.963
07:40,4693.131,4698.305,4692.902,4694.115
07:35,4686.692,4694.835,4686.126,4693.057
07:30,4688.109,4689.293,4685.130,4686.683
07:25,4684.874,4688.521,4684.297,4688.199
07:20,4680.095,4686.833,4679.766,4684.739
07:15,4679.272,4682.286,4676.275,4679.982
07:10,4681.871,4682.117,4675.716,4679.324
07:05,4674.723,4684.125,4670.783,4681.964
07:00,4668.948,4678.100,4668.025,4674.515
06:55,4668.105,4670.090,4665.531,4669.112
06:50,4667.874,4672.752,4667.097,4668.181
06:45,4666.183,4676.060,4662.610,4667.836
06:40,4668.214,4669.953,4661.304,4666.044
06:35,4685.392,4685.619,4667.533,4668.210
06:30,4687.862,4689.503,4677.982,4685.333
06:25,4690.014,4690.860,4679.850,4687.968
06:20,4688.418,4693.238,4683.953,4690.002
06:15,4691.318,4695.834,4686.610,4688.301
06:10,4689.544,4694.533,4684.756,4691.558
06:05,4694.734,4697.341,4689.317,4689.631
06:00,4688.561,4700.960,4687.211,4695.031
05:55,4694.315,4699.032,4685.792,4688.643
05:50,4701.028,4706.864,4694.061,4694.426
05:45,4709.337,4710.763,4697.854,4701.223
05:40,4712.978,4717.478,4705.803,4709.408
05:35,4702.864,4714.241,4701.855,4712.900
05:30,4719.597,4720.073,4701.973,4702.832
05:25,4721.450,4722.531,4718.931,4719.547
05:20,4720.453,4723.701,4719.324,4721.476
05:15,4718.257,4722.459,4717.237,4720.486
05:10,4713.215,4718.424,4711.855,4718.325
05:05,4712.504,4714.422,4710.645,4713.201
05:00,4721.553,4722.253,4710.697,4712.608
04:55,4722.321,4722.704,4719.319,4721.463
04:50,4718.113,4722.950,4717.747,4722.372
04:45,4720.019,4720.118,4715.558,4718.336
04:40,4726.153,4727.107,4718.034,4720.143
04:35,4724.781,4726.663,4723.902,4726.173
04:30,4723.378,4726.116,4722.785,4724.731
04:25,4720.801,4724.501,4720.568,4723.589
04:20,4718.910,4722.532,4718.348,4720.802
04:15,4718.935,4722.288,4718.614,4718.990
04:10,4718.313,4720.708,4716.966,4718.974
04:05,4723.834,4724.471,4717.547,4718.293
04:00,4725.715,4727.652,4723.197,4723.762
03:55,4725.255,4728.239,4724.079,4725.616
03:50,4724.763,4727.949,4721.720,4725.118
03:45,4730.379,4730.417,4724.080,4724.530
03:40,4731.645,4734.701,4729.195,4730.479
03:35,4734.081,4734.081,4728.161,4731.716
03:30,4733.753,4735.790,4728.076,4733.897
03:25,4731.764,4735.848,4729.984,4733.652
03:20,4732.989,4735.107,4728.148,4731.692
03:15,4717.425,4735.296,4716.304,4732.897
03:10,4715.985,4723.332,4714.742,4717.467
03:05,4707.221,4718.673,4705.483,4716.061
03:00,4698.244,4707.145,4693.106,4706.954
02:55,4698.093,4701.678,4694.897,4698.142
02:50,4699.567,4703.740,4694.355,4698.061
02:45,4685.232,4700.500,4682.940,4699.584
02:40,4684.333,4686.869,4681.599,4685.155
02:35,4689.872,4691.458,4679.376,4684.293
02:30,4683.871,4690.138,4679.315,4689.955
02:25,4684.868,4686.037,4681.019,4683.789
02:20,4688.334,4690.063,4682.729,4684.957
02:15,4685.490,4690.192,4684.217,4688.449
02:10,4684.515,4689.564,4684.486,4685.561
02:05,4672.543,4684.802,4670.285,4684.477
02:00,4677.234,4682.884,4672.300,4672.367
01:55,4679.821,4680.112,4672.439,4677.305
01:50,4685.256,4686.356,4677.953,4679.997
01:45,4686.292,4699.462,4682.407,4685.355
01:40,4675.422,4688.713,4674.185,4686.365
01:35,4676.377,4678.200,4671.877,4675.495
01:30,4662.174,4676.659,4661.146,4676.449
01:25,4653.232,4661.979,4650.829,4661.979
01:20,4652.539,4655.871,4648.378,4653.583
01:15,4651.946,4659.688,4648.348,4652.609
01:10,4666.663,4669.510,4651.345,4652.019
01:05,4669.524,4680.413,4666.345,4666.871
01:00,4648.454,4669.902,4639.330,4669.181
00:55,4656.828,4656.828,4647.078,4648.812
00:50,4657.485,4660.562,4654.339,4656.936
00:45,4655.800,4659.235,4654.505,4657.487
00:40,4653.174,4656.548,4653.146,4655.822
00:35,4648.970,4653.355,4646.381,4653.035
00:30,4649.215,4651.672,4644.663,4648.873
00:25,4647.331,4650.106,4644.615,4649.305
00:20,4660.715,4661.134,4642.100,4647.645
00:15,4662.397,4665.060,4660.234,4661.030
00:10,4657.073,4663.002,4654.595,4662.271
00:05,4651.783,4658.070,4649.744,4657.015
00:00,4643.677,4653.046,4642.698,4651.856
23:55,4646.249,4646.943,4641.787,4643.749
23:50,4644.487,4646.794,4643.020,4646.254
23:45,4635.542,4644.930,4635.327,4644.266
23:40,4639.906,4639.906,4634.277,4635.839
23:35,4638.497,4640.834,4637.143,4639.721
